date,fiscal_year,product_code,customer_code,sold_quantity,forecast_quantity
2018-03-01,2018,A2918150105,90022071,88,138
2018-03-01,2018,A2918150105,90022072,214,154
2018-03-01,2018,A2918150105,90022073,132,118
2018-03-01,2018,A2918150105,90022075,214,87
2018-03-01,2018,A2918150105,90022076,95,23
2018-03-01,2018,A2918150105,90022077,81,44
2018-03-01,2018,A2918150105,90022079,159,51
2018-03-01,2018,A2918150105,90022080,96,164
2018-03-01,2018,A2918150105,90022081,132,237
2018-03-01,2018,A2918150105,90022083,159,80
2018-03-01,2018,A2918150105,90023023,12,10
2018-03-01,2018,A2918150105,90023024,6,8
2018-03-01,2018,A2918150105,90023025,21,36
2018-03-01,2018,A2918150105,90023027,4,8
2018-03-01,2018,A2918150105,90023028,10,31
2018-03-01,2018,A2918150105,90023029,28,27
2018-03-01,2018,A2918150105,90027207,28,39
2018-03-01,2018,A2918150106,70002017,309,408
2018-03-01,2018,A2918150106,70003181,41,16
2018-03-01,2018,A2918150106,70006157,20,22
2018-03-01,2018,A2918150106,70007199,225,183
2018-03-01,2018,A2918150106,70008169,52,178
2018-03-01,2018,A2918150106,70011193,31,38
2018-03-01,2018,A2918150106,70013125,13,3
2018-03-01,2018,A2918150106,70016177,6,5
2018-03-01,2018,A2918150106,70022084,32,89
2018-03-01,2018,A2918150106,70022085,101,92
2018-03-01,2018,A2918150106,70023031,19,29
2018-03-01,2018,A2918150106,70023032,22,16
2018-03-01,2018,A2918150106,70027208,15,38
2018-03-01,2018,A2918150106,80001019,38,67
2018-03-01,2018,A2918150106,80006155,41,158
2018-03-01,2018,A2918150106,80007195,446,694
2018-03-01,2018,A2918150106,80007196,1010,219
2018-03-01,2018,A2918150106,90001020,11,29
2018-03-01,2018,A2918150106,90001021,9,14
2018-03-01,2018,A2918150106,90002001,197,679
2018-03-01,2018,A2918150106,90002003,434,216
2018-03-01,2018,A2918150106,90002004,435,549
2018-03-01,2018,A2918150106,90002005,413,224
2018-03-01,2018,A2918150106,90002007,362,504
2018-03-01,2018,A2918150106,90002008,274,320
2018-03-01,2018,A2918150106,90002009,417,795
2018-03-01,2018,A2918150106,90002011,210,451
2018-03-01,2018,A2918150106,90002012,294,361
2018-03-01,2018,A2918150106,90002013,252,98
2018-03-01,2018,A2918150106,90002015,69,184
2018-03-01,2018,A2918150106,90002016,91,425
2018-03-01,2018,A2918150106,90003179,76,73
2018-03-01,2018,A2918150106,90003180,23,69
2018-03-01,2018,A2918150106,90006153,53,53
2018-03-01,2018,A2918150106,90006156,25,52
2018-03-01,2018,A2918150106,90007197,96,28
2018-03-01,2018,A2918150106,90008164,117,201
2018-03-01,2018,A2918150106,90008165,60,150
2018-03-01,2018,A2918150106,90008167,74,122
2018-03-01,2018,A2918150106,90008168,124,45
2018-03-01,2018,A2918150106,90011185,15,45
2018-03-01,2018,A2918150106,90011187,17,72
2018-03-01,2018,A2918150106,90011188,36,28
2018-03-01,2018,A2918150106,90011189,35,13
2018-03-01,2018,A2918150106,90011191,42,63
2018-03-01,2018,A2918150106,90011192,16,28
2018-03-01,2018,A2918150106,90013116,13,10
2018-03-01,2018,A2918150106,90013117,15,3
2018-03-01,2018,A2918150106,90013119,2,17
2018-03-01,2018,A2918150106,90013120,3,14
2018-03-01,2018,A2918150106,90013121,12,8
2018-03-01,2018,A2918150106,90013123,11,6
2018-03-01,2018,A2918150106,90013124,19,13
2018-03-01,2018,A2918150106,90016171,3,2
2018-03-01,2018,A2918150106,90016172,3,3
2018-03-01,2018,A2918150106,90016173,6,6
2018-03-01,2018,A2918150106,90016175,8,2
2018-03-01,2018,A2918150106,90016176,2,6
2018-03-01,2018,A2918150106,90022071,81,111
2018-03-01,2018,A2918150106,90022072,183,110
2018-03-01,2018,A2918150106,90022073,215,70
2018-03-01,2018,A2918150106,90022075,55,159
2018-03-01,2018,A2918150106,90022076,119,139
2018-03-01,2018,A2918150106,90022077,55,54
2018-03-01,2018,A2918150106,90022079,174,34
2018-03-01,2018,A2918150106,90022080,134,119
2018-03-01,2018,A2918150106,90022081,55,66
2018-03-01,2018,A2918150106,90022083,73,24
2018-03-01,2018,A2918150106,90023023,10,23
2018-03-01,2018,A2918150106,90023024,9,28
2018-03-01,2018,A2918150106,90023025,14,24
2018-03-01,2018,A2918150106,90023027,18,11
2018-03-01,2018,A2918150106,90023028,7,15
2018-03-01,2018,A2918150106,90023029,15,13
2018-03-01,2018,A2918150106,90027207,42,34
2018-03-01,2018,A3018150201,70002017,131,386
2018-03-01,2018,A3018150201,70003181,108,44
2018-03-01,2018,A3018150201,70006157,32,57
2018-03-01,2018,A3018150201,70007199,29,193
2018-03-01,2018,A3018150201,70008169,106,228
2018-03-01,2018,A3018150201,70011193,46,76
2018-03-01,2018,A3018150201,70013125,14,13
2018-03-01,2018,A3018150201,70016177,5,4
2018-03-01,2018,A3018150201,70022084,59,93
2018-03-01,2018,A3018150201,70022085,101,69
2018-03-01,2018,A3018150201,70023031,14,34
2018-03-01,2018,A3018150201,70023032,29,6
2018-03-01,2018,A3018150201,70027208,11,52
2018-03-01,2018,A3018150201,80001019,84,94
2018-03-01,2018,A3018150201,80006155,202,24
2018-03-01,2018,A3018150201,80007195,990,670
2018-03-01,2018,A3018150201,80007196,157,281
2018-03-01,2018,A3018150201,90001020,14,8
2018-03-01,2018,A3018150201,90001021,10,24
2018-03-01,2018,A3018150201,90002001,155,490
2018-03-01,2018,A3018150201,90002003,156,117
2018-03-01,2018,A3018150201,90002004,112,149
2018-03-01,2018,A3018150201,90002005,246,618
2018-03-01,2018,A3018150201,90002007,102,296
2018-03-01,2018,A3018150201,90002008,593,186
2018-03-01,2018,A3018150201,90002009,417,527
2018-03-01,2018,A3018150201,90002011,118,453
2018-03-01,2018,A3018150201,90002012,117,401
2018-03-01,2018,A3018150201,90002013,129,722
2018-03-01,2018,A3018150201,90002015,236,218
2018-03-01,2018,A3018150201,90002016,364,233
2018-03-01,2018,A3018150201,90003179,57,64
2018-03-01,2018,A3018150201,90003180,16,113
2018-03-01,2018,A3018150201,90006153,39,21
2018-03-01,2018,A3018150201,90006156,10,65
2018-03-01,2018,A3018150201,90007197,75,220
2018-03-01,2018,A3018150201,90008164,80,59
2018-03-01,2018,A3018150201,90008165,78,115
2018-03-01,2018,A3018150201,90008167,16,103
2018-03-01,2018,A3018150201,90008168,122,157
2018-03-01,2018,A3018150201,90011185,36,73
2018-03-01,2018,A3018150201,90011187,31,69
2018-03-01,2018,A3018150201,90011188,48,35
2018-03-01,2018,A3018150201,90011189,61,46
2018-03-01,2018,A3018150201,90011191,73,54
2018-03-01,2018,A3018150201,90011192,19,13
2018-03-01,2018,A3018150201,90013116,2,4
2018-03-01,2018,A3018150201,90013117,19,6
2018-03-01,2018,A3018150201,90013119,13,18
2018-03-01,2018,A3018150201,90013120,17,11
2018-03-01,2018,A3018150201,90013121,9,13
2018-03-01,2018,A3018150201,90013123,13,12
2018-03-01,2018,A3018150201,90013124,15,10
2018-03-01,2018,A3018150201,90016171,7,9
2018-03-01,2018,A3018150201,90016172,3,9
2018-03-01,2018,A3018150201,90016173,3,7
2018-03-01,2018,A3018150201,90016175,4,7
2018-03-01,2018,A3018150201,90016176,3,5
2018-03-01,2018,A3018150201,90022071,94,89
2018-03-01,2018,A3018150201,90022072,44,113
2018-03-01,2018,A3018150201,90022073,25,90
2018-03-01,2018,A3018150201,90022075,106,112
2018-03-01,2018,A3018150201,90022076,65,67
2018-03-01,2018,A3018150201,90022077,36,145
2018-03-01,2018,A3018150201,90022079,182,100
2018-03-01,2018,A3018150201,90022080,183,105
2018-03-01,2018,A3018150201,90022081,209,77
2018-03-01,2018,A3018150201,90022083,120,49
2018-03-01,2018,A3018150201,90023023,42,36
2018-03-01,2018,A3018150201,90023024,12,22
2018-03-01,2018,A3018150201,90023025,17,35
2018-03-01,2018,A3018150201,90023027,26,30
2018-03-01,2018,A3018150201,90023028,26,17
2018-03-01,2018,A3018150201,90023029,22,16
2018-03-01,2018,A3018150201,90027207,14,60
2018-03-01,2018,A3018150202,70002017,308,353
2018-03-01,2018,A3018150202,70003181,13,62
2018-03-01,2018,A3018150202,70006157,39,14
2018-03-01,2018,A3018150202,70007199,171,60
2018-03-01,2018,A3018150202,70008169,75,67
2018-03-01,2018,A3018150202,70011193,28,17
2018-03-01,2018,A3018150202,70013125,18,9
2018-03-01,2018,A3018150202,70016177,8,6
2018-03-01,2018,A3018150202,70022084,146,156
2018-03-01,2018,A3018150202,70022085,51,133
2018-03-01,2018,A3018150202,70023031,18,9
2018-03-01,2018,A3018150202,70023032,24,28
2018-03-01,2018,A3018150202,70027208,52,53
2018-03-01,2018,A3018150202,80001019,48,74
2018-03-01,2018,A3018150202,80006155,173,242
2018-03-01,2018,A3018150202,80007195,438,329
2018-03-01,2018,A3018150202,80007196,519,391
2018-03-01,2018,A3018150202,90001020,6,15
2018-03-01,2018,A3018150202,90001021,11,6
2018-03-01,2018,A3018150202,90002001,274,139
2018-03-01,2018,A3018150202,90002003,192,758
2018-03-01,2018,A3018150202,90002004,311,83
2018-03-01,2018,A3018150202,90002005,286,183
2018-03-01,2018,A3018150202,90002007,219,412
2018-03-01,2018,A3018150202,90002008,351,878
2018-03-01,2018,A3018150202,90002009,445,884
2018-03-01,2018,A3018150202,90002011,278,496
2018-03-01,2018,A3018150202,90002012,64,591
2018-03-01,2018,A3018150202,90002013,296,106
2018-03-01,2018,A3018150202,90002015,438,190
2018-03-01,2018,A3018150202,90002016,109,505
2018-03-01,2018,A3018150202,90003179,57,52
2018-03-01,2018,A3018150202,90003180,76,35
2018-03-01,2018,A3018150202,90006153,14,10
2018-03-01,2018,A3018150202,90006156,49,66
2018-03-01,2018,A3018150202,90007197,34,19
2018-03-01,2018,A3018150202,90008164,124,138
2018-03-01,2018,A3018150202,90008165,96,207
2018-03-01,2018,A3018150202,90008167,24,196
2018-03-01,2018,A3018150202,90008168,37,58
2018-03-01,2018,A3018150202,90011185,54,38
2018-03-01,2018,A3018150202,90011187,43,19
2018-03-01,2018,A3018150202,90011188,14,41
2018-03-01,2018,A3018150202,90011189,37,13
2018-03-01,2018,A3018150202,90011191,63,51
2018-03-01,2018,A3018150202,90011192,21,18
2018-03-01,2018,A3018150202,90013116,17,2
2018-03-01,2018,A3018150202,90013117,8,17
2018-03-01,2018,A3018150202,90013119,12,19
2018-03-01,2018,A3018150202,90013120,8,15
2018-03-01,2018,A3018150202,90013121,17,5
2018-03-01,2018,A3018150202,90013123,11,18
2018-03-01,2018,A3018150202,90013124,12,5
2018-03-01,2018,A3018150202,90016171,2,2
2018-03-01,2018,A3018150202,90016172,1,8
2018-03-01,2018,A3018150202,90016173,7,7
2018-03-01,2018,A3018150202,90016175,7,6
2018-03-01,2018,A3018150202,90016176,6,5
2018-03-01,2018,A3018150202,90022071,200,61
2018-03-01,2018,A3018150202,90022072,127,120
2018-03-01,2018,A3018150202,90022073,83,93
2018-03-01,2018,A3018150202,90022075,130,58
2018-03-01,2018,A3018150202,90022076,62,98
2018-03-01,2018,A3018150202,90022077,94,94
2018-03-01,2018,A3018150202,90022079,142,15
2018-03-01,2018,A3018150202,90022080,118,70
2018-03-01,2018,A3018150202,90022081,309,137
2018-03-01,2018,A3018150202,90022083,28,65
2018-03-01,2018,A3018150202,90023023,7,52
2018-03-01,2018,A3018150202,90023024,12,14
2018-03-01,2018,A3018150202,90023025,27,15
2018-03-01,2018,A3018150202,90023027,14,37
2018-03-01,2018,A3018150202,90023028,9,17
2018-03-01,2018,A3018150202,90023029,12,14
2018-03-01,2018,A3018150202,90027207,61,41
2018-03-01,2018,A3018150203,70002017,218,380
2018-03-01,2018,A3018150203,70003181,14,66
2018-03-01,2018,A3018150203,70006157,42,20
2018-03-01,2018,A3018150203,70007199,198,63
2018-03-01,2018,A3018150203,70008169,90,77
2018-03-01,2018,A3018150203,70011193,10,70
2018-03-01,2018,A3018150203,70013125,9,4
2018-03-01,2018,A3018150203,70016177,6,2
2018-03-01,2018,A3018150203,70022084,85,22
2018-03-01,2018,A3018150203,70022085,182,165
2018-03-01,2018,A3018150203,70023031,9,31
2018-03-01,2018,A3018150203,70023032,3,15
2018-03-01,2018,A3018150203,70027208,12,31
2018-03-01,2018,A3018150203,80001019,50,66
2018-03-01,2018,A3018150203,80006155,177,248
2018-03-01,2018,A3018150203,80007195,469,871
2018-03-01,2018,A3018150203,80007196,1034,839
2018-03-01,2018,A3018150203,90001020,16,11
2018-03-01,2018,A3018150203,90001021,16,21
2018-03-01,2018,A3018150203,90002001,395,330
2018-03-01,2018,A3018150203,90002003,299,422
2018-03-01,2018,A3018150203,90002004,431,338
2018-03-01,2018,A3018150203,90002005,272,286
2018-03-01,2018,A3018150203,90002007,228,486
2018-03-01,2018,A3018150203,90002008,440,927
2018-03-01,2018,A3018150203,90002009,544,886
2018-03-01,2018,A3018150203,90002011,88,365
2018-03-01,2018,A3018150203,90002012,392,84
2018-03-01,2018,A3018150203,90002013,307,689
2018-03-01,2018,A3018150203,90002015,55,297
2018-03-01,2018,A3018150203,90002016,363,239
2018-03-01,2018,A3018150203,90003179,25,40
2018-03-01,2018,A3018150203,90003180,102,22
2018-03-01,2018,A3018150203,90006153,25,23
2018-03-01,2018,A3018150203,90006156,37,7
2018-03-01,2018,A3018150203,90007197,85,58
2018-03-01,2018,A3018150203,90008164,17,108
2018-03-01,2018,A3018150203,90008165,81,153
2018-03-01,2018,A3018150203,90008167,97,204
2018-03-01,2018,A3018150203,90008168,116,142
2018-03-01,2018,A3018150203,90011185,47,66
2018-03-01,2018,A3018150203,90011187,25,78
2018-03-01,2018,A3018150203,90011188,58,77
2018-03-01,2018,A3018150203,90011189,33,52
2018-03-01,2018,A3018150203,90011191,31,9
2018-03-01,2018,A3018150203,90011192,15,42
2018-03-01,2018,A3018150203,90013116,17,11
2018-03-01,2018,A3018150203,90013117,10,15
2018-03-01,2018,A3018150203,90013119,18,2
2018-03-01,2018,A3018150203,90013120,14,13
2018-03-01,2018,A3018150203,90013121,10,5
2018-03-01,2018,A3018150203,90013123,4,19
2018-03-01,2018,A3018150203,90013124,6,9
2018-03-01,2018,A3018150203,90016171,4,5
2018-03-01,2018,A3018150203,90016172,5,4
2018-03-01,2018,A3018150203,90016173,6,1
2018-03-01,2018,A3018150203,90016175,7,3
2018-03-01,2018,A3018150203,90016176,7,5
2018-03-01,2018,A3018150203,90022071,42,76
2018-03-01,2018,A3018150203,90022072,30,108
2018-03-01,2018,A3018150203,90022073,137,64
2018-03-01,2018,A3018150203,90022075,29,87
2018-03-01,2018,A3018150203,90022076,91,109
2018-03-01,2018,A3018150203,90022077,23,55
2018-03-01,2018,A3018150203,90022079,39,34
2018-03-01,2018,A3018150203,90022080,130,20
2018-03-01,2018,A3018150203,90022081,178,172
2018-03-01,2018,A3018150203,90022083,76,134
2018-03-01,2018,A3018150203,90023023,27,32
2018-03-01,2018,A3018150203,90023024,23,9
2018-03-01,2018,A3018150203,90023025,18,35
2018-03-01,2018,A3018150203,90023027,17,8
2018-03-01,2018,A3018150203,90023028,22,35
2018-03-01,2018,A3018150203,90023029,15,17
2018-03-01,2018,A3018150203,90027207,48,11
2018-03-01,2018,A3019150204,70002017,103,511
2018-03-01,2018,A3019150204,70003181,66,59
2018-03-01,2018,A3019150204,70006157,9,12
2018-03-01,2018,A3019150204,70007199,80,54
2018-03-01,2018,A3019150204,70008169,117,171
2018-03-01,2018,A3019150204,70011193,55,59
2018-03-01,2018,A3019150204,70013125,5,2
2018-03-01,2018,A3019150204,70016177,7,9
2018-03-01,2018,A3019150204,70022084,209,87
2018-03-01,2018,A3019150204,70022085,146,93
2018-03-01,2018,A3019150204,70023031,13,3
2018-03-01,2018,A3019150204,70023032,5,29
2018-03-01,2018,A3019150204,70027208,26,64
2018-03-01,2018,A3019150204,80001019,56,100
2018-03-01,2018,A3019150204,80006155,203,34
2018-03-01,2018,A3019150204,80007195,577,80
2018-03-01,2018,A3019150204,80007196,972,186
2018-03-01,2018,A3019150204,90001020,3,37
2018-03-01,2018,A3019150204,90001021,13,8
2018-03-01,2018,A3019150204,90002001,272,848
2018-03-01,2018,A3019150204,90002003,161,81
2018-03-01,2018,A3019150204,90002004,260,366
2018-03-01,2018,A3019150204,90002005,232,101
2018-03-01,2018,A3019150204,90002007,338,328
2018-03-01,2018,A3019150204,90002008,610,464
2018-03-01,2018,A3019150204,90002009,555,1066
2018-03-01,2018,A3019150204,90002011,355,653
2018-03-01,2018,A3019150204,90002012,109,458
2018-03-01,2018,A3019150204,90002013,309,397
2018-03-01,2018,A3019150204,90002015,310,122
2018-03-01,2018,A3019150204,90002016,375,74
2018-03-01,2018,A3019150204,90003179,51,44
2018-03-01,2018,A3019150204,90003180,33,124
2018-03-01,2018,A3019150204,90006153,43,7
2018-03-01,2018,A3019150204,90006156,48,29
2018-03-01,2018,A3019150204,90007197,151,164
2018-03-01,2018,A3019150204,90008164,84,217
2018-03-01,2018,A3019150204,90008165,32,36
2018-03-01,2018,A3019150204,90008167,60,46
2018-03-01,2018,A3019150204,90008168,37,162
2018-03-01,2018,A3019150204,90011185,53,66
2018-03-01,2018,A3019150204,90011187,79,73
2018-03-01,2018,A3019150204,90011188,15,11
2018-03-01,2018,A3019150204,90011189,13,36
2018-03-01,2018,A3019150204,90011191,21,49
2018-03-01,2018,A3019150204,90011192,79,53
2018-03-01,2018,A3019150204,90013116,3,10
2018-03-01,2018,A3019150204,90013117,17,10
2018-03-01,2018,A3019150204,90013119,19,16
2018-03-01,2018,A3019150204,90013120,16,15
2018-03-01,2018,A3019150204,90013121,6,16
2018-03-01,2018,A3019150204,90013123,4,19
2018-03-01,2018,A3019150204,90013124,10,6
2018-03-01,2018,A3019150204,90016171,4,8
2018-03-01,2018,A3019150204,90016172,6,7
2018-03-01,2018,A3019150204,90016173,1,7
2018-03-01,2018,A3019150204,90016175,4,5
2018-03-01,2018,A3019150204,90016176,4,6
2018-03-01,2018,A3019150204,90022071,77,118
2018-03-01,2018,A3019150204,90022072,63,89
2018-03-01,2018,A3019150204,90022073,148,38
2018-03-01,2018,A3019150204,90022075,50,107
2018-03-01,2018,A3019150204,90022076,64,131
2018-03-01,2018,A3019150204,90022077,163,122
2018-03-01,2018,A3019150204,90022079,176,115
2018-03-01,2018,A3019150204,90022080,205,71
2018-03-01,2018,A3019150204,90022081,81,46
2018-03-01,2018,A3019150204,90022083,204,20
2018-03-01,2018,A3019150204,90023023,41,10
2018-03-01,2018,A3019150204,90023024,14,5
2018-03-01,2018,A3019150204,90023025,25,8
2018-03-01,2018,A3019150204,90023027,10,20
2018-03-01,2018,A3019150204,90023028,29,20
2018-03-01,2018,A3019150204,90023029,18,25
2018-03-01,2018,A3019150204,90027207,51,41
2018-03-01,2018,A3019150205,70002017,325,111
2018-03-01,2018,A3019150205,70003181,116,36
2018-03-01,2018,A3019150205,70006157,9,49
2018-03-01,2018,A3019150205,70007199,215,127
2018-03-01,2018,A3019150205,70008169,48,205
2018-03-01,2018,A3019150205,70011193,49,30
2018-03-01,2018,A3019150205,70013125,9,19
2018-03-01,2018,A3019150205,70016177,4,10
2018-03-01,2018,A3019150205,70022084,171,56
2018-03-01,2018,A3019150205,70022085,160,14
2018-03-01,2018,A3019150205,70023031,25,11
2018-03-01,2018,A3019150205,70023032,18,30
2018-03-01,2018,A3019150205,70027208,20,33
2018-03-01,2018,A3019150205,80001019,44,22
2018-03-01,2018,A3019150205,80006155,80,35
2018-03-01,2018,A3019150205,80007195,418,586
2018-03-01,2018,A3019150205,80007196,172,526
2018-03-01,2018,A3019150205,90001020,21,21
2018-03-01,2018,A3019150205,90001021,21,19
2018-03-01,2018,A3019150205,90002001,339,643
2018-03-01,2018,A3019150205,90002003,103,486
2018-03-01,2018,A3019150205,90002004,295,566
2018-03-01,2018,A3019150205,90002005,189,660
2018-03-01,2018,A3019150205,90002007,292,769
2018-03-01,2018,A3019150205,90002008,600,1006
2018-03-01,2018,A3019150205,90002009,293,401
2018-03-01,2018,A3019150205,90002011,194,671
2018-03-01,2018,A3019150205,90002012,179,557
2018-03-01,2018,A3019150205,90002013,217,482
2018-03-01,2018,A3019150205,90002015,72,622
2018-03-01,2018,A3019150205,90002016,255,365
2018-03-01,2018,A3019150205,90003179,58,121
2018-03-01,2018,A3019150205,90003180,88,88
2018-03-01,2018,A3019150205,90006153,51,43
2018-03-01,2018,A3019150205,90006156,58,54
2018-03-01,2018,A3019150205,90007197,127,176
2018-03-01,2018,A3019150205,90008164,116,35
2018-03-01,2018,A3019150205,90008165,26,23
2018-03-01,2018,A3019150205,90008167,114,66
2018-03-01,2018,A3019150205,90008168,90,25
2018-03-01,2018,A3019150205,90011185,63,75
2018-03-01,2018,A3019150205,90011187,26,70
2018-03-01,2018,A3019150205,90011188,78,63
2018-03-01,2018,A3019150205,90011189,70,46
2018-03-01,2018,A3019150205,90011191,41,30
2018-03-01,2018,A3019150205,90011192,61,51
2018-03-01,2018,A3019150205,90013116,5,3
2018-03-01,2018,A3019150205,90013117,4,8
2018-03-01,2018,A3019150205,90013119,15,3
2018-03-01,2018,A3019150205,90013120,11,3
2018-03-01,2018,A3019150205,90013121,4,4
2018-03-01,2018,A3019150205,90013123,9,5
2018-03-01,2018,A3019150205,90013124,17,16
2018-03-01,2018,A3019150205,90016171,5,9
2018-03-01,2018,A3019150205,90016172,4,4
2018-03-01,2018,A3019150205,90016173,4,8
2018-03-01,2018,A3019150205,90016175,3,6
2018-03-01,2018,A3019150205,90016176,3,4
2018-03-01,2018,A3019150205,90022071,42,25
2018-03-01,2018,A3019150205,90022072,40,91
2018-03-01,2018,A3019150205,90022073,107,74
2018-03-01,2018,A3019150205,90022075,215,59
2018-03-01,2018,A3019150205,90022076,87,87
2018-03-01,2018,A3019150205,90022077,53,83
2018-03-01,2018,A3019150205,90022079,72,18
